eyeball_asym_right_voxels,lateral_rectus_shape_volume_mm3,lateral_rectus_shape_volume_voxels,lateral_rectus_asym_left_voxels,ratio_mr_to_lr,muscle_shape_volume_mm3,muscle_int_kurtosis,muscle_asym_left_voxels,muscle_shape_volume_voxels,lateral_rectus_asym_right_voxels,optic_nerve_shape_volume_voxels,fat_shape_ar_dx_dz,ratio_muscle_to_eyeball,eyeball_int_skewness,fat_int_skewness,optic_nerve_shape_volume_mm3,muscle_int_skewness,optic_nerve_int_skewness,eyeball_int_kurtosis,optic_nerve_asym_left_voxels,ratio_fat_to_muscle,eyeball_tex_contrast,eyeball_shape_volume_mm3,ratio_nerve_to_fat,optic_nerve_tex_energy,ratio_total_muscle_to_fat,optic_nerve_tex_homogeneity,eyeball_shape_volume_voxels,optic_nerve_int_kurtosis,superior_rectus_int_kurtosis
4146.0,11486.45967640914,30551.0,16219.0,0.1079506399135871,3028.4911359194666,0.6390955448150635,3677.0,8055.0,14332.0,7268.0,37.375,18.99684956681544,0.3054078221321106,0.2885636687278747,2732.5975885614757,-0.0939057320356369,-0.4819237887859344,-0.278393030166626,3362.0,0.0452742575215246,45.2801680312121,2864.1893821768463,1.1092796092796091,0.7966730589868483,22.08760683760684,0.8399457018103844,7618.0,0.3765103816986084,-0.167356252670288
3776.0,10851.059301523492,28861.0,16641.0,0.0765392744534146,1927.2558116354048,1.899193286895752,2745.0,5126.0,12220.0,6710.0,45.16666666666666,14.544709054145136,0.1020709499716758,0.4871943891048431,2522.8026718832552,0.7626289129257202,-0.4067839384078979,-0.1004395484924316,3396.0,0.0426330545193354,19.07365576448462,3346.9432764686644,1.2155797101449275,0.8227535439652285,23.455978260869564,0.8514033982126409,8902.0,-0.5451750755310059,-0.7500741481781006
3069.0,12410.986789269373,33010.0,15481.0,0.0501969100272644,2259.61922458373,-0.3431601524353027,2383.0,6010.0,17529.0,5641.0,43.66666666666666,21.026214610276128,1.182132601737976,0.5003716349601746,2120.88386786636,-0.0456444695591926,-0.1585188955068588,2.893270492553711,1685.0,0.0316177937362856,39.06890005253461,2151.3379705604166,1.4829127234490012,0.8098588019057605,31.62776025236593,0.8476586179550474,5722.0,-0.2397210597991943,-0.4246954917907715
4468.0,10780.751686077563,28674.0,14313.0,0.0730975796889168,2241.572210099548,-0.3137691020965576,2846.0,5962.0,14361.0,4771.0,36.25,13.536556978097556,0.470944195985794,0.3713839948177337,1793.7841352541,0.2965148985385895,0.2236230075359344,0.4791162014007568,2624.0,0.0332358872543655,23.91306874587906,3553.3544041682035,1.1220602069614298,0.858706165978907,30.087958607714015,0.893316324570592,9451.0,0.5554721355438232,-0.293889045715332
2596.0,13953.617818420753,37113.0,18544.0,0.0454018807425969,1565.566367469728,1.917509078979492,2010.0,4164.0,18569.0,4197.0,46.0,24.5350975975976,0.7358335256576538,0.5132653117179871,1577.9735937248915,1.0889594554901123,0.521677553653717,0.0895414352416992,2071.0,0.0346916762926187,41.285365255858494,2003.2030753791328,0.9254685777287762,0.8279475363945574,28.825358324145533,0.8607366521043085,5328.0,0.6909692287445068,-0.5632500648498535
3733.0,10804.062232375143,28736.0,14219.0,0.076141425389755,2127.6513144839555,-0.2499353885650634,2831.0,5659.0,14517.0,4587.0,46.333333333333336,17.14532269760696,0.5968405604362488,0.1345410794019699,1724.6044494677335,0.2812467217445373,0.4843927323818207,0.6217629909515381,1719.0,0.0292512921153472,33.33879086921792,2592.3583342228085,1.3264893001735107,0.8198008182617279,34.18652400231348,0.8564431992704337,6895.0,0.670504093170166,-0.3442707061767578
2908.0,13382.88541068323,35595.0,16600.0,0.0551201011378002,1383.969692280516,0.8020913600921631,1904.0,3681.0,18995.0,4447.0,44.0,22.93082835183604,0.7656709551811218,0.4409500062465668,1671.967732021585,0.4747406244277954,0.1796969771385193,0.5255000591278076,2360.0,0.0400789512885446,46.19946633795376,2201.3427189085637,0.8264263148113733,0.801281365101068,24.95075264820665,0.8446234234234324,5855.0,0.0090184211730957,-0.1140403747558593
4135.0,10916.855198331175,29036.0,16189.0,0.0914037746246039,3568.3934662956744,0.1402587890625,5693.0,9491.0,12847.0,8866.0,31.11111111111111,13.20795789098046,0.0497586801648139,-0.1846214830875396,3333.4081205539405,0.0932554826140403,-0.0617695935070514,0.3317492008209228,5521.0,0.0602507294931373,26.33594176342325,4214.321184670553,0.9939461883408072,0.799819745753474,16.597309417040357,0.8428795613723201,11209.0,-0.4036939144134521,-0.2241311073303222
2990.0,12340.678405249491,32823.0,18193.0,0.0644669896109435,1636.6259360220283,2.1978001594543457,2222.0,4353.0,14630.0,4021.0,41.85714285714285,24.805397251089506,0.6280527710914612,0.286171406507492,1511.8017203640193,0.8457539081573486,0.5075937509536743,0.2346682548522949,1857.0,0.0287859232780814,54.10393331336159,2243.076116312295,0.9438967136150236,0.8628050403022236,34.73920187793427,0.8916748828908494,5966.0,0.1477901935577392,-0.1291801929473877
4043.0,10761.200238903984,28622.0,14201.0,0.0601285724268045,2166.3767653051764,1.0061287879943848,2939.0,5762.0,14421.0,4793.0,33.875,16.92288049029622,0.7532739639282227,0.4714480340480804,1802.0555078284813,0.5838249921798706,0.328317642211914,1.0608553886413574,2691.0,0.0380941602535083,28.255195910587,2944.648182205856,0.9492968904733612,0.8322666187517396,26.25074272133096,0.8638423673504693,7832.0,0.0222969055175781,-0.4486563205718994
2598.0,9094.496845034882,24189.0,11855.0,0.0761916573649179,2466.0302123520523,0.3006589412689209,2863.0,6559.0,12334.0,4777.0,39.42857142857143,21.50920542635659,0.8066951632499695,0.4913005530834198,1796.0399945732206,0.5598082542419434,0.7797097563743591,0.7470123767852783,2492.0,0.0327138942073056,40.89827836728296,2328.046817332506,1.096396603167317,0.8451955630128762,30.56805141152169,0.8788348898935617,6192.0,1.1966533660888672,-0.530071496963501
2949.0,13552.450836170465,36046.0,18954.0,0.0662209399101148,1637.001912575215,1.8145575523376465,2262.0,4354.0,17092.0,4538.0,39.85714285714285,23.333499088347423,0.7148751616477966,0.4698585271835327,1706.1815983615816,0.9319944977760316,0.557030439376831,0.5781691074371338,2289.0,0.0255876565485788,50.62695127759028,2268.266545375809,1.2598556357579125,0.813468249903742,39.081343697945584,0.8535656300731247,6033.0,0.7455384731292725,-0.4340105056762695
4555.0,11948.534860275686,31780.0,16009.0,0.0709880427942102,2489.716735202819,-0.3880336284637451,3415.0,6622.0,15771.0,5793.0,45.333333333333336,15.235120734610588,-0.0094457529485225,-0.0135890077799558,2178.0321726109837,-0.2716174125671386,-0.63828444480896,-0.2239425182342529,2803.0,0.0357097679125523,33.49372534275592,3316.489175660536,1.2071264846843093,0.7886105868517965,28.00354240466764,0.8295859235141851,8821.0,0.0727920532226562,-0.428041934967041
4352.0,9848.329834174365,26194.0,15318.0,0.0716576315186684,2444.599548820406,-0.328819990158081,2852.0,6502.0,10876.0,6658.0,38.57142857142857,21.480564856602125,0.5505515933036804,-0.1507778167724609,2503.251891117543,0.1816550493240356,0.3982778191566467,0.801201343536377,2387.0,0.0405489664520501,35.79302182307241,2582.5829438399523,1.112819655691125,0.7561215510072261,24.661541032926625,0.7987369659022789,6869.0,0.0574972629547119,0.153012990951538
2536.0,11215.005299518816,29829.0,14282.0,0.0451909215863756,2015.986403031275,0.175445556640625,2184.0,5362.0,15547.0,4741.0,34.125,25.490123456790123,0.7534913420677185,0.6792645454406738,1782.504949043505,0.4118105173110962,1.064795970916748,0.2188565731048584,2145.0,0.0282019525493153,95.06627351569924,2131.787188583985,1.1631501472031402,0.8220978362591693,35.45853778213935,0.8491848354448734,5670.0,1.5670366287231443,-0.0659987926483154
3268.0,13130.605956632644,34924.0,16485.0,0.0630511968846638,2316.015711054206,-0.0021467208862304,3213.0,6160.0,18439.0,7180.0,39.57142857142857,19.51415857605178,0.5198637247085571,0.1522614061832428,2699.5118190534413,0.2336225658655166,0.0018339654197916,0.3168814182281494,3467.0,0.0384129024233504,28.407793204859992,2788.242291100323,1.2915992084907355,0.7887953928777297,26.03291958985429,0.8302012361386522,7416.0,-0.4440646171569824,0.0926637649536132
4228.0,10810.077857226132,28752.0,15139.0,0.0844115191986644,2602.885677712038,0.3645341396331787,3759.0,6923.0,13613.0,4939.0,34.375,14.697946590062772,0.8814475536346436,0.2852719724178314,1856.948196189478,0.2190692722797393,0.4713515043258667,1.264653205871582,2543.0,0.0364397087139692,34.17920274056288,3533.803623402491,0.9811283273738578,0.8587928446783683,27.442590385379415,0.879686231463498,9399.0,1.0374407768249512,0.0175275802612304
6423.0,12782.402656320482,33562.0,17434.0,0.0840831893212561,2467.5879509653896,0.6337347030639648,2054.0,6479.0,16128.0,7003.0,42.42857142857143,15.449062191510365,0.0853146463632583,0.7520946860313416,2667.15826834552,0.2232471704483032,-0.1724717915058136,-0.6694200038909912,2310.0,0.0426136908223055,49.456270671505,3858.105563092977,1.050082471135103,0.8122406989473286,23.46663667716299,0.8571384907919839,10130.0,-0.7057406902313232,-0.4507513046264648
3541.0,14855.960626085289,39513.0,19890.0,0.0522612810973603,1532.1043593576178,0.8782000541687012,1805.0,4075.0,19623.0,4079.0,44.833333333333336,21.7896148989899,0.3331446349620819,0.3079712688922882,1533.6082654772326,0.5572934746742249,0.0499443411827087,-0.0696239471435546,1780.0,0.0295743124316415,42.97077637275033,2382.187293469906,0.9990203281900564,0.8256368163609813,33.813127602253246,0.8639747878082331,6336.0,0.2031936645507812,-0.5532915592193604
5499.0,10053.237055661157,26739.0,13686.0,0.0659336549609185,2006.962840911001,0.1132099628448486,2401.0,5338.0,13053.0,4847.0,39.0,14.595323362123446,0.1216437071561813,0.0910492613911628,1822.3583532962948,0.0851475223898887,0.2165592759847641,-0.3962941169738769,2212.0,0.0456743259627042,45.81537863703464,3569.5213959552348,0.765839785116132,0.8006836999430609,21.8941380944857,0.8309513036208835,9494.0,-0.2895369529724121,0.0239701271057128
3123.0,13556.2114411965,36056.0,16682.0,0.0435711116041712,1987.036206643097,0.3476989269256592,2816.0,5285.0,19374.0,3796.0,40.85714285714285,27.03126984126984,0.8622459769248962,0.1297400593757629,1427.2070842795074,0.6021139025688171,0.6999354362487793,0.4942414760589599,1863.0,0.0300298889587015,17.969652472339334,2368.6524317599838,0.7422761048103246,0.8858851134919845,33.300156433320296,0.9015829126864706,6300.0,0.7343144416809082,-0.0939593315124511
10351.0,12644.091483671218,33630.0,17234.0,0.1209039548022598,4483.144420199096,-0.2914061546325683,6985.0,11924.0,16396.0,14947.0,40.375,9.79345490606578,-0.4814040660858154,-0.1104606688022613,5619.721540482715,-0.2701730728149414,-0.4413275420665741,0.0178265571594238,8871.0,0.0442785537885137,24.01584785452215,6824.35041689314,1.8989963155888705,0.7551605178433921,22.58429678566891,0.8124498918519765,18151.0,-0.2213876247406005,0.1656758785247802
4301.0,13578.76919489354,36116.0,19343.0,0.0564015948610034,2467.5341185647994,-0.0180439949035644,3312.0,6563.0,16773.0,6995.0,37.875,18.92367149758454,0.4613739252090454,-0.0496587231755256,2629.955989541486,-0.0004467850667424,0.6253122687339783,0.3497369289398193,3272.0,0.0381451603753247,39.93271359407663,3502.221592934802,1.0403033908387864,0.8126592657930749,26.21564544913742,0.8471957026808299,9315.0,0.431056261062622,0.0101411342620849
3104.0,13615.615740278736,36214.0,18199.0,0.0680675981664549,2757.7881884062663,-0.2938823699951172,5380.0,7335.0,18015.0,6130.0,37.75,25.879519974735512,0.525503396987915,0.483594536781311,2304.7364137601107,0.1681574583053589,0.5722373127937317,0.1052379608154296,4130.0,0.0356996857744287,46.302152558004806,2381.059658783488,1.047684156554435,0.8215967132273458,28.01145103401128,0.8513265441345708,6333.0,0.9534344673156738,-0.1224589347839355
2459.0,11365.395226283,30229.0,15092.0,0.0497535479175626,2330.6786532048136,-0.099855899810791,2859.0,6199.0,15137.0,3220.0,43.0,22.84486413567161,0.6216471791267395,0.419874906539917,1210.644501261413,0.0095312595367431,0.9938696622848512,0.6031782627105713,1689.0,0.0323514028783047,37.64646310845917,1950.942334486172,0.8396349413298566,0.8437425502257382,30.910560625814863,0.8788715847542472,5189.0,2.109094619750977,-0.6153674125671387
5184.0,14826.635374920445,39435.0,19643.0,0.0681881577279066,3299.570230767131,-0.3233218193054199,4131.0,8776.0,19792.0,5434.0,46.16666666666666,14.53061429000902,0.3843391537666321,0.213453322649002,2043.0565900169315,0.0362684242427349,0.1992488950490951,0.5611879825592041,2802.0,0.0329652898945524,45.23293012853561,3751.87002425082,1.1368200836820084,0.7582994666662246,30.334937238493723,0.8121472656973133,9979.0,0.9921741485595704,-0.5221774578094482
4611.0,12190.288538881578,32423.0,16371.0,0.0590630108256484,2400.2344641834497,-0.0469937324523925,3208.0,6384.0,16052.0,6747.0,37.0,18.376793297371744,0.4747324287891388,0.4375848770141601,2536.713961442001,0.304086685180664,0.4806649386882782,0.0709676742553711,3507.0,0.0388653297276366,32.523626328015844,3275.883910781704,1.0842037602442551,0.8350731873881659,25.72987305158284,0.8612978219759442,8713.0,0.416351318359375,-0.2216606140136718
3159.0,13180.986817879602,35058.0,16958.0,0.0407325004278623,1974.2530030431224,0.8110630512237549,2525.0,5251.0,18100.0,5389.0,40.57142857142857,17.83600867678959,0.2877139747142792,0.135734274983406,2026.1377705959603,-0.2663575112819671,-0.2388650774955749,0.0371870994567871,3053.0,0.0359505740416423,30.799627098117966,2599.878026288934,1.215381145692377,0.8196528434950433,27.815967523680648,0.8667184304795944,6915.0,-0.3434393405914306,-0.4570519924163818
2418.0,16281.289667449892,43304.0,23333.0,0.0327683354886384,1189.5898879505694,1.3090596199035645,1577.0,3164.0,19971.0,3871.0,45.0,32.78736888111888,0.6293637156486511,0.2128733247518539,1455.4053275147453,0.592083752155304,0.6019282937049866,0.0182535648345947,2003.0,0.0291998533675475,37.114125227366806,1720.4688139259815,0.8835882218671536,0.8311649647483368,34.24674731796394,0.8624701721971766,4576.0,0.7413685321807861,-0.4745838642120361
2831.0,14294.918884135071,38817.0,20066.0,0.0463199113790349,1672.288601717221,0.3082780838012695,1402.0,4541.0,18751.0,4118.0,52.8,25.874756903928432,0.5528468489646912,0.558655858039856,1516.5127641205715,0.2864137291908264,0.4949894249439239,0.0168988704681396,1453.0,0.0276742228368709,47.33909898709389,1893.6155009975664,1.1184139054861488,0.8563070270712311,36.134709397066814,0.8862410218476768,5142.0,0.362257719039917,-0.4916620254516601
3101.0,11914.458595424543,32353.0,16573.0,0.0679380582944394,3066.16951335285,0.0220248699188232,2558.0,8326.0,15780.0,5485.0,37.0,27.448965977318213,0.5011895298957825,0.106666699051857,2019.930312363726,0.3794031739234924,0.6253516674041748,-0.2023248672485351,2373.0,0.0262236912458076,57.00393997703282,2208.113428064339,1.270852641334569,0.8028091139071429,38.13345690454124,0.8360225125971974,5996.0,1.0549554824829102,0.0646061897277832
3329.0,13088.494959007949,34812.0,18232.0,0.0523095484315753,1558.0467399209738,1.444312572479248,2231.0,4144.0,16580.0,3993.0,46.833333333333336,20.669417626907507,0.5281583666801453,0.3469867408275604,1501.2742839055136,0.7228562235832214,0.6108783483505249,0.3891024589538574,2163.0,0.0310986221080466,71.61508497371312,2414.521275041625,0.967296511627907,0.8385775535071155,32.15576550387597,0.8702909286541809,6422.0,1.4591021537780762,-0.3818705081939697
5212.0,9916.005613747984,26374.0,11838.0,0.0853871236824145,2897.651295410469,0.322383165359497,5176.0,7707.0,14536.0,6724.0,35.5,11.866619396517766,0.3229030966758728,0.0628994330763816,2528.06634362787,0.4883149564266205,0.2241841405630111,-0.1527106761932373,4506.0,0.0394893210200301,34.29399924650652,4772.270389599726,1.1304640215198385,0.8197369456872796,25.32330195023537,0.855489845527786,12693.0,-0.0562744140625,-0.1261272430419922
2917.0,15417.671471298672,41007.0,20340.0,0.0429438876289414,1677.9834607848898,0.630906343460083,2228.0,4463.0,20667.0,5043.0,41.57142857142857,24.7747461928934,0.3814523220062256,0.5899791717529297,1896.049875137396,0.1541246771812439,0.2149626910686493,-0.1880323886871338,2407.0,0.0265783070815725,42.335224005004335,2370.1563380658627,1.214887978800289,0.8368292030507181,37.62466875451698,0.8601305008156492,6304.0,0.0761816501617431,-0.2097697257995605
2575.0,11950.41474304162,31785.0,16996.0,0.0572597137014314,2762.675712816417,-0.7237093448638916,5132.0,7348.0,14789.0,4695.0,42.71428571428572,27.40464313123561,1.0570110082626345,0.5362538695335388,1765.2099172119051,0.2396245896816253,0.7189873456954956,1.8036022186279297,2601.0,0.0378764011117878,53.52568927299065,1959.5897952094676,0.8678373382624769,0.8534942568738705,26.40166358595194,0.8815917632147424,5212.0,0.7562441825866699,-0.2101311683654785
8099.0,12284.281922271475,32673.0,17726.0,0.094053193768555,3936.09853531234,-0.0317623615264892,5274.0,10469.0,14947.0,5239.0,35.25,15.026253609871356,0.0472193621098995,0.4568579792976379,1969.7411621455103,-0.1956038028001785,0.4147281348705292,-0.71128249168396,2513.0,0.0317463090766139,31.260558799219755,4296.284073265269,0.9611080535681528,0.8392955466198471,31.499724821133736,0.862095744042267,11427.0,0.2544565200805664,-0.3468523025512695
3726.0,9861.112426314505,26228.0,13129.0,0.0918865334756748,1944.174636132084,-0.2963783740997314,2197.0,5171.0,13099.0,4549.0,44.5,15.878961784270247,0.607866108417511,0.0242125336080789,1710.3172345319765,-0.003823627019301,0.4052761495113373,0.5321757793426514,2257.0,0.0319851491654619,35.511712327262,2882.612054771744,1.1682074987159734,0.8294771972975871,31.26450950179764,0.8641731541825922,7667.0,0.8069391250610352,-0.6475961208343506
6107.0,12091.03072269354,32159.0,16397.0,0.1059112534593737,2613.413183041848,-0.1116251945495605,3524.0,6951.0,15762.0,7024.0,43.42857142857143,15.634148526381797,0.4386841654777527,0.2221668511629104,2640.8594731241465,0.1031249240040779,0.1393453031778335,0.1840326786041259,3407.0,0.0394902706791043,32.876519580163915,4197.0265231328085,1.0191526407428904,0.8097807427823656,25.32269297736506,0.8403323941709794,11163.0,0.0190420150756835,-0.1541690826416015
5560.0,12404.217674583197,32992.0,15031.0,0.0955989330746847,3458.6080985842277,0.7094471454620361,4785.0,9199.0,17961.0,9826.0,35.125,13.783956328645449,0.2385348230600357,0.0276989489793777,3694.345382833853,0.3501818776130676,0.0713431984186172,-0.1579797267913818,5158.0,0.0639628936010256,39.11565721507994,4063.554335199297,1.0311680134326793,0.7277186856668709,15.634064434882989,0.7670064819806177,10808.0,-0.306647777557373,-0.4066162109375
2860.0,17414.480912080035,46318.0,22880.0,0.0432445269657584,1442.9979217704386,0.6584281921386719,1796.0,3838.0,23438.0,3651.0,49.0,22.516356542617046,0.9048266410827636,0.6365466117858887,1372.6903106784448,0.5184968709945679,0.9403719305992126,1.5583901405334473,1718.0,0.0253117315010429,30.80231950067465,2505.5075952783227,0.9612954186413902,0.8603125407265388,39.50737230121116,0.8789824269296932,6664.0,0.9043095111846924,-0.3436927795410156
2962.0,12759.141099080443,33936.0,16335.0,0.0518917963224893,1735.507876984775,0.1906218528747558,2517.0,4616.0,17601.0,3914.0,49.833333333333336,25.06208935611038,0.5476295948028564,0.4993448853492737,1471.5723203029484,0.289448469877243,0.4958923459053039,0.2235081195831298,2002.0,0.0304237832452909,37.88547855443305,2288.945397548377,0.8431710469625161,0.8650773644234102,32.869021973287374,0.887484649310029,6088.0,0.1874458789825439,-0.5209140777587891
7267.0,11546.239948365836,30710.0,15397.0,0.0721263432106805,2198.334906483069,-0.2220091819763183,3556.0,5847.0,15313.0,5034.0,41.142857142857146,11.649718785151856,0.3233556449413299,-0.0638809725642204,1892.6659687422216,-0.0900025218725204,-0.0374480634927749,-0.4310135841369629,2540.0,0.0323079002761524,41.22113846218505,5013.647336745635,1.002988643156007,0.8493679685722411,30.952181709503886,0.8759965548091005,13335.0,0.2874457836151123,-0.3691158294677734
3532.0,13033.979169325905,34667.0,17654.0,0.0786050134133325,2399.4823624379933,0.4940741062164306,3316.0,6382.0,17013.0,5428.0,40.42857142857143,19.719777158774374,0.3594074547290802,-0.0386295169591903,2040.8007306978104,-0.2009826451539993,-0.2762601971626282,-0.1426959037780761,2453.0,0.0367827782015425,24.41246819618701,2699.511651881039,1.0422427035330262,0.7867087091947038,27.18663594470046,0.8315058640535238,7180.0,-0.0649981498718261,-0.6521487236022949
